year,month,day,name,title,query,share_text,url,alternate_url,high_res_url,high_res_width,high_res_height
2013,1,2,bars-mancos-70th-birthday,Barış Manço's 70th Birthday,Barış Manço's 70th Birthday,Barış Manço's 70th Birthday #GoogleDoodle,//www.google.com/logos/2013/bar_manos_70th_birthday-1007005-hp.jpg,,https://lh3.googleusercontent.com/reRHml9n7ZDZyzdlcbmMz49-H8eAVE1t1pkITeAO-cnvXYbHScUE0u06FZ5IyQfD5VeBn6FvNgQOL4XyJYVKxVCowRoThMhbKeRRWb6P=s660,0.0,0.0
2013,1,7,eliezer-ben-yehudas-155th-birthday,Eliezer Ben Yehuda's 155th Birthday,Eliezer Ben Yehuda's 155th Birthday,Eliezer Ben Yehuda's 155th Birthday #GoogleDoodle,//www.google.com/logos/2013/eliezer_ben_yehudas_155th_birthday-1009005-hp.jpg,,//www.google.com/logos/2013/eliezer_ben_yehudas_155th_birthday-1009005-hp.jpg,387.0,143.0
2013,1,7,nanakusa-gayu-7-herb-porridge,Nanakusa Gayu (7 Herb Porridge),Nanakusa Gayu (7 Herb Porridge),Nanakusa Gayu (7 Herb Porridge) #GoogleDoodle,//www.google.com/logos/2013/nanakusa_gayu_7_herb_porridge-1008005-hp.jpg,,https://lh3.googleusercontent.com/5Qg9tAa_2KrI2k1MakOGeVmlZ9L7wImYdOdZxWVDofny9R7ErYEehGul_h5VdbQpD6LECZm-IF6ncoG87yqaz7NmjKkvzYWPI4l-h2Eusw=s660,0.0,0.0
2013,1,9,150th-anniversary-of-the-tube,150th Anniversary of the Tube,London Underground,150th Anniversary of the Tube #GoogleDoodle,//www.google.com/logos/2013/150th_anniversary_of_the_tube-1010005-hp.jpg,,https://lh3.googleusercontent.com/abPY7E7OcEMBScr79kzYVqYPdd4hGtBhSQ0rD6SeYw4xI8Yyc2bTuz85Q-uIhHrMF--uhQCZZVIpSNm1aUaXZhU1ZpnRmU5x7dPU524g=s660,0.0,0.0
2013,1,11,czech-republic-election-day-2013,Czech Republic Election Day 2013,Czech Republic Election Day 2013,Czech Republic Election Day 2013 #GoogleDoodle,//www.google.com/logos/2013/czech_republic_election_day_2013-1050005-hp.jpg,,https://lh3.googleusercontent.com/wL4lY37ClqZ2gJ0fmURtNDF56hoEspNDbd3y18PblEkccrsSkv4IFy_VBuxhu12LgcTqvLjWT3bT8jg8EFS6q2jCfhiqDuCSwqRWAhbrJg=s660,0.0,0.0
2013,1,12,childrens-day-2013-thailand,Children's Day 2013 (Thailand),Thai National Children Day,Children's Day 2013 (Thailand) #GoogleDoodle,//www.google.com/logos/2013/childrens_day_2013-1026007.3-hp.jpg,,//www.google.com/logos/2013/childrens_day_2013-1026007.3-hp.jpg,507.0,175.0
2013,1,13,aleko-konstantinovs-150th-birthday,Aleko Konstantinov's 150th birthday,Aleko Konstantinov's 150th birthday,Aleko Konstantinov's 150th birthday #GoogleDoodle,//www.google.com/logos/2013/aleko_konstantinovs_150th_birthday-1022005-hp.jpg,,https://lh3.googleusercontent.com/C_xAar0LinOS21C9Y0bVyHqzEXATyrTQXu42Nor0vY2-rWB58m4SBVtRjIgbPdKQ1y5jEkkVkf5ZqCSwLZnMsKyFPks41Fl8fwp7Cqc=s660,0.0,0.0
2013,1,16,teachers-day-2013,Teacher's Day 2013,Teacher's Day 2013,Teacher's Day 2013 #GoogleDoodle,//www.google.com/logos/2013/teachers_day_2013-1030005-hp.jpg,,https://lh3.googleusercontent.com/-l12j79rT_topLmT6WlU8gIEJZYXaDMr7D7kWiBcXE9ndrp2-0xEBBmiuDTnkorqXYIg_8q8jCGL1aWdzRRTEOzrCRz1-Yr2lB0m32Q=s660,0.0,0.0
2013,1,16,zamboni,Zamboni,Frank Zamboni,Zamboni #GoogleDoodle,//www.google.com/logos/2013/zamboni-1005006-hp.jpg,,https://lh3.googleusercontent.com/CSRUGdpQPhS8DHEmim9Koa95pBnrUiVIBBNKFyCBJRqtraJkjNE08rgAHJMCuHklJ5pzl_sGbF9dgOfYVPph0moVwlu8a10OLHs-NxoN=s660,0.0,0.0
2013,1,17,cecilia-may-gibbs-136th-birthday,Cecilia May Gibbs' 136th Birthday,May Gibbs,Cecilia May Gibbs' 136th Birthday #GoogleDoodle,//www.google.com/logos/2013/cecilia_may_gibbs_136th_birthday-1016005-hp.jpg,,https://lh3.googleusercontent.com/IdeTHSQkyrTDFN3zncAI6_EfjtiavT7ButmSBHErWaVIXLI1zQ_XqulwBjcWDLq92U5IgBMgNKXRIq3CZHMwP77ZjdNkSIHjxFt6T0hL=s660,0.0,0.0
2013,1,18,ruben-darios-146th-birthday,Rubén Darío's 146th Birthday,Rubén Darío's 146th Birthday,Rubén Darío's 146th Birthday #GoogleDoodle,//www.google.com/logos/2013/rubn_daros_146th_birthday-1013005-hp.jpg,,https://lh3.googleusercontent.com/UUHZ1gUTU4aq-OD_lITM-kL_SuX1hF7iKFhIqU6nyxbjh9CEhLuE1YCQ4J8N71nELbj0MPp02XffrJ1z1Tp1mGIE1jyclK_OY6bMfC5-HA=s660,0.0,0.0
2013,1,21,dr-martin-luther-king-day-2013,Dr. Martin Luther King Day 2013,"Martin Luther King, Jr.",Dr. Martin Luther King Day 2013 #GoogleDoodle,//www.google.com/logos/2013/dr_martin_luther_king_day_2013-1011005-hp.jpg,https://lh3.googleusercontent.com/Sf_yb06nyjpS19wBQa7hm8APs-Gu76wiKXtjCMNnVu9qJSJgApUaVcYvQaFG_KwIHISmPsN0pgHMH-cS2gLveWCCN1IrzSApzFbAfgQ,https://lh3.googleusercontent.com/1twvuC74l8BTJ1J13-YjYP0lsoelZBPQvzOTt8P8S0rlCUFre6OpPmnMZE9tQFMBU6AHqhMAkPP7vuwD-NO2ttvjaOdSl7Dibmf-g8qE=s660,0.0,0.0
2013,1,21,grandparents-day-2013,Grandparents' Day 2013,Grandparents' Day 2013,Grandparents' Day 2013 #GoogleDoodle,//www.google.com/logos/2013/grandparents_day_2013-1014005-hp.png,https://lh3.googleusercontent.com/-r0I9E29y2pH-j_pmoqcD1DE7eZ9yk4e10Ly1kMV8yPhVo5l8Z4cXnfY8Ru3m_7gERubcXalUqXZP4VYacH8u0tFb3otct3ppfdKbwo,https://lh3.googleusercontent.com/ARh4bQ5UadGMc3dkFDly7A1ngCRj7kmxPz2DxuDC-YW1VmbNnllXCdFpwhSXWZUADqOSauiB6G7L7730IwHMtBVKvsfe6f32VlnbeEfm=s660,0.0,0.0
2013,1,21,emma-gads-161th-birthday,Emma Gad's 161th Birthday,Emma Gad's 161th Birthday,Emma Gad's 161th Birthday #GoogleDoodle,//www.google.com/logos/2013/emma_gads_161th_birthday-1018005-hp.jpg,,https://lh3.googleusercontent.com/iCvjpC6a9f2TGw5ZoRaProEhBDTmDfMPwh8BsrACxRDOjjCMECQOpWCW2kseKBvv09mgC6sZtooFmXv5pdVOxsYFAj9LvFoTCB-3ec4=s660,0.0,0.0
2013,1,22,israel-elections-2013,Israel Elections 2013,elections 2013 israel,Israel Elections 2013 #GoogleDoodle,//www.google.com/logos/2013/israel_elections_2013-1017006.3-hp.jpg,https://lh3.googleusercontent.com/ZtEKsB-7Bu2vM9bJFjfiL7gj_O-e1QYnzPCBpfZov6p8-i5tF6BmRarTkvE7AHUPgz3zbiQTBZjk-RgOM0Iht-6O7oBVAAVpXGnl0mKfjg,https://lh3.googleusercontent.com/3-ZKjVRDrAoqB84SQbXTJFBcixv02OAbawRGao1k4FXm71GPt9RUyh_eqJGUr3z6eiXzvQsuAorfErrjgWK6vscTYvDpiXUWUB9esKb0=s660,0.0,0.0
2013,1,23,andrija-mohorovicics-156th-birthday,Andrija Mohorovičić's 156th Birthday,Andrija Mohorovičić's 156th Birthday,Andrija Mohorovičić's 156th Birthday #GoogleDoodle,//www.google.com/logos/2013/andrija_mohoroviis_156th_birthday-1020005-hp.jpg,https://lh3.googleusercontent.com/MNIyJwlohESE3pAsxaE6_eAZtGGqAx1_HBcExmX-HyaRb2FKR_gSyy-zVki_YnC1Kr7GYrGNdQuBpyYhVa_GHX2yhLT4f6fFYVzL6yH7Jw,https://lh3.googleusercontent.com/IzerqIOqD5Rj2yf7Syw_owSJvOwpoZ1bp67ks2G0dmB9vc6aybUs3sRDVuz_t2mMyAR4USz3XQO_ncbzftpUyCDdd0Ha_TliNOsS7Fg=s660,0.0,0.0
2013,1,25,juraj-janosiks-325th-birthday,Juraj Jánošík's 325th Birthday,Juraj Jánošík's 325th Birthday,Juraj Jánošík's 325th Birthday #GoogleDoodle,//www.google.com/logos/2013/juraj_jnoks_325th_birthday-1021005.2-hp.jpg,https://lh3.googleusercontent.com/nKVgsx4FZewzrFcB6Y6546KfEbpzbQrcQ9YpHwk1d1l_FuiDr901BlYj1hQWUKhZMJ9Jet34bek4yqocxCb7x6oaat_3oUvur1MoTh-H,//www.google.com/logos/2013/juraj_jnoks_325th_birthday-1021005.2-hp.jpg,492.0,195.0
2013,1,26,republic-day-2013,Republic Day 2013,Republic Day India,Republic Day 2013 #GoogleDoodle,//www.google.com/logos/2013/republic_day_2013-1043005-hp.jpg,https://lh3.googleusercontent.com/z76LnVM9sZ4KfcX4NB3zZ5TqANQc6i4pt-z96j8bYuKYlrTFGeCFwpOGJ0rIEcULsrvP88AJCTaD8qPIkiJ3w4jk_Ah88r423WoOSj6L,https://lh3.googleusercontent.com/jVYy9bs5OfSteVNcajB2j18h00VsUiSRMBJsgRCPP9vpdOZ2c5gie8Tkk93xkF1nR8gnT3A6NzJ1G3VH9gFIWEmPmIZY1jhP2J_zYPQp=s660,0.0,0.0
2013,1,26,australia-day-2013,Australia Day 2013,Australia Day,Australia Day 2013 #GoogleDoodle,//www.google.com/logos/2013/australia_day_2013-1016006.9-hp.jpg,https://lh3.googleusercontent.com/OIT6PE4xQRzYpKoFkYxxeAV8VxvRXhSXyrig7omHGMaQ_hzAHi8gBOFXICdipHN8-kWMG55k_yNyyDagEcJrEbFZr97VQc8S7tGRaGH7ag,https://lh3.googleusercontent.com/zNSHHiNTj03VR_i8DnMRdvb4dxCmNkL9fte_DCd1c1g6VIMkwZBpDFSZR4yLxeVna5eJvSyHXg2yHGOYHCpVbUJCAwILzPO3HXsmX3rj=s660,0.0,0.0
2013,1,30,leonid-gaidais-90th-birthday,Leonid Gaidai's 90th Birthday,Leonid Gaidai's 90th Birthday,Leonid Gaidai's 90th Birthday #GoogleDoodle,//www.google.com/logos/2013/leonid_gaidais_90th_birthday-1017005.2-hp.jpg,https://lh3.googleusercontent.com/_y3QDuscPv4_nIeYrDXa1hVL91YlcHWWHkQxJeY5GXMM1Wt_Z8l7pny7U001RJEtST-O25bjvEQGxxTa5boS8_Zr3iEexw67U03deIM,https://lh3.googleusercontent.com/z58rcmxwfU0RD60_rCa5y3oUuoAi0PTCukUayjP8ehXMhHFkzgsuc-tpEmX1nPCDwP5cwOe1SjDbQ466CDRzd6jGSPLf0_s38JBD-TT2=s660,0.0,0.0
2013,1,31,jackie-robinsons-94th-birthday,Jackie Robinson's 94th Birthday,Jackie Robinson,Jackie Robinson's 94th Birthday #GoogleDoodle,//www.google.com/logos/2013/jackie_robinsons_94th_birthday-1015005-hp.jpg,https://lh3.googleusercontent.com/43yDjFA5gGYpV2cJ-7OKp6kwyCd1VlkVlSpuQpvlWUYHoNRoy--s-aQwbMPiJ-wwHZtFTa7H9WYojs357h2YxsPC8qsobroDiM3cy1X6,https://lh3.googleusercontent.com/E-0u3puDfH3kX9MQU6g8TS-7RRVclmEQFC8fdMJhRxVJNYpMloDjf5Dvgif23V70efNIh61lOTFw9XZ7sAHhxAupGtuhG7PIGZpXs2I=s660,0.0,0.0
2013,2,1,maria-elena-walshs-83rd-birthday,María Elena Walsh's 83rd Birthday,María Elena Walsh's 83rd Birthday,María Elena Walsh's 83rd Birthday #GoogleDoodle,//www.google.com/logos/2013/mara_elena_walshs_83rd_birthday-1001006-hp.jpg,https://lh3.googleusercontent.com/YQKyU3ExZxtRtW4XRfy3TeD4yHMZdVQBSEv9dcHcQX8g9cIEDBYrqm5TO1e83zZtQNcRb4CT0u6Q2w6q-L1PFLs0HjUdCgtl6HeDd3w,https://lh3.googleusercontent.com/xfKs86oouEnEyL7Ens8RsqkWXAaZ1gpcUgQFTCBUZ0oVZkWGWZ7CIluIwlUU3fOw7r-E9DtPonmm_J9SSWfSL34glbfvtnFq0T3gK9A=s660,0.0,0.0
2013,2,3,polde-bibics-80th-birthday,Polde Bibič's 80th Birthday,Polde Bibič's 80th Birthday,Polde Bibič's 80th Birthday #GoogleDoodle,//www.google.com/logos/2013/polde_bibis_80th_birthday-1025005-hp.jpg,https://lh3.googleusercontent.com/5RprIZlYI2O_VE4F7hIszvkMV1OvsrSL7CxuGX0ZoBAEN9yBrRHHmmU_AetJxetz90KmQMaMBjF-NmOvE0sdf8Z5WGyI5EWOR_z8rfTM,https://lh3.googleusercontent.com/LpLUcLzxNokC7EbiV1I4pXnMKzCJ3FO74Ywdwr5vx3B4NgkK7LaYBP0m-dE3ZqGSJNnvrisHC1MLsZnNlPfekpljIe3LwpDhmRVlGJqP=s660,0.0,0.0
2013,2,4,manuel-alvarez-bravos-111st-birthday,Manuel Alvarez Bravo's 111st Birthday,Manuel Alvarez Bravo's 111st Birthday,Manuel Alvarez Bravo's 111st Birthday #GoogleDoodle,//www.google.com/logos/2013/manuel_alvarez_bravos_111st_birthday-1026005-hp.jpg,https://lh3.googleusercontent.com/o439zy8voViHsfGSVbjrP2VdCD0NhFiFBq4cHyFRBb3repZhsLWNYiSNj7PTfGg58OaRGnboTgZsMhAdsosrD4p4PjGmmMSgDQfhkfa0,https://lh3.googleusercontent.com/bJVpF2M-hWwV3hTwctfnoh2w8fhEiFmtynEmGzncU1kY1OJb6dDnLXlr9MOdxfKZG44fGn_B9-6SFfVAowG5u_9LtLhQ_uyk3GXYZNDRGQ=s660,0.0,0.0
2013,2,4,last-day-of-the-canadian-penny,Last day of the Canadian Penny,Canadian penny,Last day of the Canadian Penny #GoogleDoodle,//www.google.com/logos/2013/last_day_of_the_canadian_penny-1027005-hp.gif,https://lh3.googleusercontent.com/ZBisGLXLU5MUGZx5zL-6CfqJhmCDBHeEGYbndTz2DxyIRGgRbfJP-2LQIt5w-WwgbZwn3VMv_Df1GGMtDKm3pkKiORGpwJJwUe-AuBgdWg,https://lh3.googleusercontent.com/-j1rCNtiP_bjHkbuFeZ1A_iamEEtxdSr8gK4XfOKl5mlQnsKTKQhjyf-lhs7l87mq4zrWzStoDeNXYGTp6jn5RPDSvNxWmpmM2RieZU=s660,0.0,0.0
2013,2,4,josef-kajetan-tyls-205th-birthday,Josef Kajetán Tyl's 205th Birthday,Josef Kajetán Tyl's 205th Birthday,Josef Kajetán Tyl's 205th Birthday #GoogleDoodle,//www.google.com/logos/2013/josef_kajetn_tyls_205th_birthday-1028005.2-hp.png,https://lh3.googleusercontent.com/QpNUNmNGeDWs_C4xBsdn3YeJK4juLg3POiCq_sJwHiELk1-Syg-HAgPIwH_bKChqFK7LTQYBqsHQrzTYDG4k0_sy-uJv75Anibp37d1P,https://lh3.googleusercontent.com/SDv4I2z2iJULCR94B8SzXz8LJd30uaZU2ZKDwZ1rAWA5gnnn_YWtjFUXRQRm0eESyvH3Rp1RXikr02Ug5octTR-dQlxikLmFUGvuEetf=s660,0.0,0.0
2013,2,4,sri-lanka-independence-day-2013,Sri Lanka Independence Day 2013,Sri Lanka Independence Day,Sri Lanka Independence Day 2013 #GoogleDoodle,//www.google.com/logos/2013/sri_lanka_independence_day_2013-1063005-hp.jpg,https://lh3.googleusercontent.com/DhvswCaTF5L8ZpfLz2xP6aEkAYfDQRYFBAg-k6vynpMKC91nxujLzEk-27ggzHN_GHypsXlv5_eL3lZPGgV6gFhcvICdWK30XxFuGl0s,https://lh3.googleusercontent.com/qfYYMJRVAvWhRV4BgRyMYTI7NkXzRQI6Z4QANJZx-t3x3VvtZj5sI5I4vQCgIGtYKNntOib8VHrTwU9SdVHH3hWD1m38ZebbWU2GoAas8Q=s660,0.0,0.0
2013,2,5,64th-anniversary-of-alberto-larraguibels-record-setting-puissance-jump,64th anniversary of Alberto Larraguibel's record setting Puissance jump,64th anniversary of Alberto Larraguibel's record setting Puissance jump,64th anniversary of Alberto Larraguibel's record setting Puissance jump #GoogleDoodle,//www.google.com/logos/2013/64th_anniversary_of_alberto_larraguibels_record_setting_puissance_jump-1033005-hp.jpg,https://lh3.googleusercontent.com/o4I4rzoR0rQ7MXGF9W16D4FkgevWVAtUJdmdJDjfS5k_a08qjhDXuKK1i7b8UqQXCefHMdPrWCzVDOPQTWFFrGG4gHhA1YlEYrxgReCxrg,https://lh3.googleusercontent.com/ClB_qb01ri3TjKn8KOXJCTiee1eU04-Y0RkysLDIcqahmeC3nYJcMMTCnhybJX64jhxCqRFykd_nvqbs9GmP2McEJNjKRnq2tiy-fWiW=s660,0.0,0.0
2013,2,6,mary-leakeys-100th-birthday,Mary Leakey's 100th Birthday,Mary Leakey,Mary Leakey's 100th Birthday #GoogleDoodle,//www.google.com/logos/2013/mary_leakeys_100th_birthday-1026006-hp.jpg,https://lh3.googleusercontent.com/5XfItahJSuLhgQB5OyWsiCmqmlkMokXoYC8FVwoYzyHpF-ufAA7OyqNWB9gltIlbXy0q6hAT1lkxR44sW0pm475AYhrayQyUqz1ilPtz,https://lh3.googleusercontent.com/-PCSOgOle4yy3s8ocG_liML1ZEwmEvEtCK5T4nOD4zDwjD_IzVn4pprLi9LLKkle3RZA8n_NuSw59SBxQ6aHQoepIzMcBDq2ixqWkNAL=s660,0.0,0.0
2013,2,8,jagjit-singhs-72nd-birthday,Jagjit Singh's 72nd Birthday,Jagjit Singh,Jagjit Singh's 72nd Birthday #GoogleDoodle,//www.google.com/logos/2013/jagjit_singhs_72nd_birthday-1034005-hp.jpg,https://lh3.googleusercontent.com/fWH_NT7S9yrdKaM62rPuhtKCi4WX_KGYHYMIXzJiQKFrq4QezHxFZRC2PRtGpmtCNbZev7ErgK99AMejb5hJX1vCvNDgVQBovmd8aAbJOw,https://lh3.googleusercontent.com/_K2KOoP8RIc4udjw1t4UPOBQnuRO0VaewHuQeCDTV6NrsT5fwjRvlOVBu2BE1nNKveEl9iFj4WS_mkEo9v0pMkBN0TCqVZsIacduHj8=s660,0.0,0.0
2013,2,9,barranquilla-carnival,Barranquilla Carnival,Barranquilla Carnival,Barranquilla Carnival #GoogleDoodle,//www.google.com/logos/2013/barranquilla_carnival-1036005-hp.jpg,https://lh3.googleusercontent.com/GwNbNeVgcgi50wMHqV2cp-EvWQtKouNDr10Iyk-vRGKmeRAKg7K0VY67H_EgY82Z5o5FVBMUSZx67RXqoOp8XakJJn13vruuW0UwRX1O-A,https://lh3.googleusercontent.com/OwTK_X76WNUnMpfU6kJu5yGtix80WVVcIUgUWpHjvlasVi2vQ_zFrPHRAOzeOIm_ftQ3gzuJpNi9m42pxIZ5qz5bpP4zDwnameBW2vg=s660,0.0,0.0
2013,2,10,lunar-new-year-2013-vietnam,Lunar New Year 2013 - Vietnam,Vietnamese New Year,Lunar New Year 2013 - Vietnam #GoogleDoodle,//www.google.com/logos/2013/lunar_new_year_2013_-_vietnam-1037005-hp.jpg,https://lh3.googleusercontent.com/G5NgExKOKFdbru6RnpxvFT5KPg0-Euu805whrmmtgSp225DqksZMyuyn1fsrPTnY0rCd4aH1Fj-SYwI5WDzD2-dqfb5Vc7lKFcWVw2w,https://lh3.googleusercontent.com/i_xxSE_ckubK7OWefnJj084LlCSksH27R6CBIp7hNbS7xjzndnevT9q7bIEZuo6-PgibMqVhxlIvAW9A7DADCGiUol919oG-x10u-Klc=s660,0.0,0.0
2013,2,10,chinese-new-year-2013,Chinese New Year 2013,Chinese New Year,Chinese New Year 2013 #GoogleDoodle,//www.google.com/logos/2013/chinese_new_year_2013-1012005-hp.jpg,https://lh3.googleusercontent.com/V761IgzP5hS1rGne8Q3e32sknnZV6vXpOqbw1ayQomBCMYkF0euaYD-c2sn568iiccWLd_9a5Ivp5PlV5e9IOYrOB3fgboJeBZwYcckF,https://lh3.googleusercontent.com/udxvvLOX9xvT6b4aE1bq_U0VJtCYtL1vsKzaz62G4NO2PfaXMaz4ffj0qj3DntKb1VGvXrdJsgEkhPhvSJhHj-2Wg4Kyp5yTGULj9JVcQA=s660,0.0,0.0
2013,2,10,lunar-new-year-2013-korea,Lunar New Year 2013 - Korea,Lunar New Year 2013 - Korea,Lunar New Year 2013 - Korea #GoogleDoodle,//www.google.com/logos/2013/lunar_new_year_2013_-_korea-1039005-hp.jpg,https://lh3.googleusercontent.com/ofnVZWf6uYOpU30bPY8PGF5kJcgE3E1zvykP6O5Gv5iGl2CPjOtGhTD-fJUNs_3tuNNSpfuETXq9gEkT-PPIZExiiJsFByEhqnMAwb0,//www.google.com/logos/2013/lunar_new_year_2013_-_korea-1039005-hp.jpg,465.0,180.0
2013,2,11,argentina-carnival,Argentina Carnival,Argentina Carnival,Argentina Carnival #GoogleDoodle,//www.google.com/logos/2013/argentina_carnival-1045005-hp.jpg,https://lh3.googleusercontent.com/av9ahLLLG8k-tXFValpGDNrT3CIRsDnewXQ678QR4rA9eplYbf8Mnr1kck-kQ8G1obCUaAZL-BrkfAED7i68jsCdEzvlT8pnJ4HqqI-I,https://lh3.googleusercontent.com/hegJi58s7JFlRIz-nRa35DJb4vxyaEo6TB2Q79T4iAAS-o3lC6DtZkU4kGNyUojGXbIHCnZaTIRusbQgD4MI9uC6QKEzneyzMypBDV0vCQ=s660,0.0,0.0
2013,2,11,elsa-beskows-139th-birthday,Elsa Beskow's 139th Birthday,Elsa Beskow's 139th Birthday,Elsa Beskow's 139th Birthday #GoogleDoodle,//www.google.com/logos/2013/elsa_beskows_139th_birthday-1044005-hp.jpg,https://lh3.googleusercontent.com/8p6sEBJNv9073rJGWxLug7MjhfdR4c0twOlZNz7Xdnvy4VP4HouGIqZaJ-teqJMFeui5E4YB2tRsFFiHrn-MH-g_Z116x9I9WdGS7YRu,https://lh3.googleusercontent.com/yh7_Gyo54V1vrqyjHruaRHFwIJtIpUBg2lgr-N8pEBsNBJJXcaATLQOVtHFxwpuS_qgItja3lv7nUTxaNPBqzQ6g1_KxOiKbsxf19Ogxow=s660,0.0,0.0
2013,2,12,carnival-2013,Carnival 2013,Carnival 2013,Carnival 2013 #GoogleDoodle,//www.google.com/logos/2013/carnival_2013-1046005-hp.jpg,https://lh3.googleusercontent.com/upjkBInG7G8OLvvrkq80Wsfe9JvIrSg9rg69X23RlCbdBkvqe2IV7AMBdUYlfcG4x0GISKYv9RzbUzXfUxu3jibDRHH7geM4t-7EOB0T,https://lh3.googleusercontent.com/PXjYwq5BzNJE-5BLqR6DmDDFNShmc9lC2b8Tr2Qvz0PISSSIpTX4qZ-FxB5SyobXwX49AVdGs398iJx03MYREatheYwWBxt8uBxNm-LS=s660,0.0,0.0
2013,2,13,fyodor-shalyapins-140th-birthday,Fyodor Shalyapin's 140th Birthday,Fyodor Shalyapin's 140th Birthday,Fyodor Shalyapin's 140th Birthday #GoogleDoodle,//www.google.com/logos/2013/fyodor_shalyapins_140th_birthday-1047005-hp.jpg,https://lh3.googleusercontent.com/EPWCGu1Mf9s6iRuE1-rgkTO6kXNP98yva53iNjTKMQGDdbbf9vwkXbw9jv1efuFiKyq_uMg618w0oVEcajTSzZw9DAZwbFEsav3Y-e_S,https://lh3.googleusercontent.com/4LZ5Re_6MKVBvYzoemS0gdQ7LXCEs_pEgn0mzuMCxcM55D-XrVhXFmok_0SSmw5ep6zDOlmChHk7vIsxeZK2bV75puVzWXUTdVl6JBZp=s660,0.0,0.0
2013,2,14,valentines-day-and-george-ferris-154th-birthday,Valentine's Day and George Ferris' 154th Birthday,George Ferris,Valentine's Day and George Ferris' 154th Birthday #GoogleDoodle,//www.google.com/logos/2013/valentines_day_and_george_ferris_154th_birthday-1032005-hp.png,https://lh3.googleusercontent.com/8ybpPKg70NalcnVWrKPaL-K2UL400ecuQzwzrRgxY_PupUwpi2tXihXy7e1OIFpPdXyGYnXfPpNDucBYFM9C1dMPF6EYHHpFjgKKMhE,https://lh3.googleusercontent.com/bTJVJRsBKQtNJzgBNKTh2b0JOUAkTrh7nHyDuvEdaCNa50mH1gDZDedoS5YKC9qp2aAimv1wMCtRHHurRvnmJ0gCkwmz_OHZWrEw5Brq=s660,0.0,0.0
2013,2,15,anne-cath-vestlys-93rd-birthday,Anne Cath Vestly's 93rd birthday,Anne Cath Vestly's 93rd birthday,Anne Cath Vestly's 93rd birthday #GoogleDoodle,//www.google.com/logos/2013/anne_cath_vestlys_93rd_birthday-1035005-hp.jpg,https://lh3.googleusercontent.com/MmFIQIQUN5Kofu2Snuawz9610sO5Y4i1DkRWVTsqi_mmHujpI5tFl_5BMVYEz5hvaI677Dl1LQSMVQCZJ9jB0DCm445MZVO4ajPDGaw,https://lh3.googleusercontent.com/RFsUgtD6tqz1GwS2Q4cHT5aM7hpFNVouN-yVwTvorVkZNa1tZHQjhdbYqgKKs4Q2XBIW3-CYNwp43GHWEUN2Tyk81epUyoxdeuMz6kmF=s660,0.0,0.0
2013,2,15,serbia-national-day-2013,Serbia National Day 2013,Serbia National Day 2013,Serbia National Day 2013 #GoogleDoodle,//www.google.com/logos/2013/serbia_national_day_2013-1038005-hp.jpg,https://lh3.googleusercontent.com/rgYuX7W06SDRzxXdp6yDFn-s251YlXYdEx1CzjodiYClVcRRt-8_lH69U-vomDt2YMGB6seZJdOTNc_kyrYn3_6vHScjKvB25xJq8z1M,https://lh3.googleusercontent.com/hULEFcvNqftWx-MO6RMvyUMfBvZXqophs4BHigEirTc6AdwsdUEaeuTcrOMyzHQj0q9e0f-umQvASRMMql0tKAXCXVzhmIuy46AL1Hyz=s660,0.0,0.0
2013,2,16,lithuania-act-of-independence-2013,Lithuania Act of Independence 2013,Lithuania Act of Independence 2013,Lithuania Act of Independence 2013 #GoogleDoodle,//www.google.com/logos/2013/lithuania_act_of_independence_2013-1040005-hp.jpg,https://lh3.googleusercontent.com/UXurVoUZU-3RZUbwMZRVPyn9mFmOYmG2s7Pbr-tgRU5rYTux2va9SnyUHgrgzFDdHXCzIWX4AuWsPWUU8n3Me1_6pyR2h-eKnbjKPCFc,https://lh3.googleusercontent.com/ma9x3OgNGt2Y6TtvTTlsEyabpkZbTcb5f5k3GefgCXQQqorIv1sBguDJCaMtTA-tultUno5po2jdMI4iojyEpYSplXjZfhG83_rNloik=s660,0.0,0.0
2013,2,18,nasir-al-din-al-tusis-812th-birthday,Nasir al-Din al-Tusi's 812th Birthday,Nasir Al Din Al Tusi,Nasir al-Din al-Tusi's 812th Birthday #GoogleDoodle,//www.google.com/logos/2013/nasir_al-din_al-tusis_812th_birthday-1054005-hp.jpg,https://lh3.googleusercontent.com/HXyZFjiX50cvfHpDjp7j4kdZDuPntiSQ3UFwpOm7spC0wVeuAZgKd6mPHLJePXaV_mhoxbWMfvk5O1TwS9UrJLxpqUIzMab5ZQPB4zs,https://lh3.googleusercontent.com/UBa5VOLYZNb9sqCZJeMrrS5ZW-KpDBZ7haT8aLPpHzeOZ8K_6TCP03_n-5VKIaewaRVqYkTF09OwvI4oQ2L2IqaUyWlTUkJb4E1uZF0=s660,0.0,0.0
